Date;Action;Message;Crypto ValueETH
1712488158;Update;;199.533899999999988494892022572457790374755859375
1712488160;Update;;199.533899999999988494892022572457790374755859375
1712488162;Update;;199.533899999999988494892022572457790374755859375
1712488164;Update;;199.537900000000007594280759803950786590576171875
1712488166;Update;;199.537900000000007594280759803950786590576171875
1712488168;Update;;199.553799999999995407051756046712398529052734375
1712488170;Update;;199.553799999999995407051756046712398529052734375
1712488172;Update;;199.553799999999995407051756046712398529052734375
1712488174;Update;;199.551700000000010959411156363785266876220703125
1712488176;Update;;199.551700000000010959411156363785266876220703125
1712488178;Update;;199.551700000000010959411156363785266876220703125
1712488180;Update;;199.54689999999999372448655776679515838623046875
1712488182;Update;;199.54689999999999372448655776679515838623046875
1712488184;Update;;199.54550000000000409272615797817707061767578125
1712488186;Update;;199.54550000000000409272615797817707061767578125
1712488188;Update;;199.54550000000000409272615797817707061767578125
1712488190;Update;;199.54869999999999663486960344016551971435546875
1712488192;Update;;199.54869999999999663486960344016551971435546875
1712488194;Update;;199.54869999999999663486960344016551971435546875
1712488196;Update;;199.53739999999999099600245244801044464111328125
1712488198;Update;;199.53739999999999099600245244801044464111328125
1712488200;Update;;199.53739999999999099600245244801044464111328125
1712488202;Update;;199.52699999999998681232682429254055023193359375
1712488204;Update;;199.52699999999998681232682429254055023193359375
1712488206;Update;;199.515399999999999636202119290828704833984375
1712488208;Update;;199.515399999999999636202119290828704833984375
1712488210;Update;;199.515399999999999636202119290828704833984375
1712488212;Update;;199.4841000000000121872290037572383880615234375
1712488214;Update;;199.4841000000000121872290037572383880615234375
1712488216;Update;;199.4841000000000121872290037572383880615234375
1712488218;Update;;199.47190000000000509317032992839813232421875
1712488220;Update;;199.47190000000000509317032992839813232421875
1712488222;Update;;199.490399999999993951860233210027217864990234375
1712488224;Update;;199.490399999999993951860233210027217864990234375
1712488226;Update;;199.490399999999993951860233210027217864990234375
1712488228;Update;;199.48439999999999372448655776679515838623046875
1712488230;Update;;199.48439999999999372448655776679515838623046875
1712488232;Update;;199.48439999999999372448655776679515838623046875
1712488234;Update;;199.496299999999990859578247182071208953857421875
1712488236;Update;;199.496299999999990859578247182071208953857421875
1712488238;Update;;199.496299999999990859578247182071208953857421875
1712488240;Update;;199.50110000000000809450284577906131744384765625
1712488242;Update;;199.50110000000000809450284577906131744384765625
1712488244;Update;;199.488599999999991041477187536656856536865234375
1712488246;Update;;199.488599999999991041477187536656856536865234375
1712488248;Update;;199.488599999999991041477187536656856536865234375
1712488250;Update;;199.490399999999993951860233210027217864990234375
1712488252;Update;;199.490399999999993951860233210027217864990234375
1712488254;Update;;199.490399999999993951860233210027217864990234375
1712488256;Update;;199.450500000000005229594535194337368011474609375
1712488258;Update;;199.450500000000005229594535194337368011474609375
1712488260;Update;;199.449600000000003774403012357652187347412109375
1712488262;Update;;199.449600000000003774403012357652187347412109375
1712488264;Update;;199.449600000000003774403012357652187347412109375
1712488270;Update;;199.4814000000000078216544352471828460693359375
1712488270;Update;;199.4814000000000078216544352471828460693359375
1712488270;Mantain;Based on the current indicators, including RSI, MACD, MA, EMA, Bollinger Bands, and Fibonacci Retracement, it is recommended to maintain the current LONG position. The indicators suggest a potential upward movement in the near future, and the risk level of 80% aligns with the current trade strategy. Therefore, it is advisable to AGREE with the previous LONG position.;199.44999999999998863131622783839702606201171875
1712488271;Update;;199.473399999999998044586391188204288482666015625
1712488272;Update;;199.473399999999998044586391188204288482666015625
1712488274;Update;;199.473399999999998044586391188204288482666015625
1712488276;Update;;199.495100000000007867129170335829257965087890625
1712488278;Update;;199.495100000000007867129170335829257965087890625
1712488280;Update;;199.495100000000007867129170335829257965087890625
1712488282;Update;;199.519399999999990313881426118314266204833984375
1712488284;Update;;199.519399999999990313881426118314266204833984375
1712488286;Update;;199.519399999999990313881426118314266204833984375
1712488288;Update;;199.515099999999989677235134877264499664306640625
1712488290;Update;;199.515099999999989677235134877264499664306640625
1712488292;Update;;199.515099999999989677235134877264499664306640625
1712488294;Update;;199.53329999999999699866748414933681488037109375
1712488296;Update;;199.53329999999999699866748414933681488037109375
1712488298;Update;;199.532999999999987039700499735772609710693359375
1712488300;Update;;199.532999999999987039700499735772609710693359375
1712488302;Update;;199.532999999999987039700499735772609710693359375
1712488304;Update;;199.534300000000001773514668457210063934326171875
1712488306;Update;;199.534300000000001773514668457210063934326171875
1712488308;Update;;199.534300000000001773514668457210063934326171875
1712488310;Update;;199.53190000000000736690708436071872711181640625
1712488312;Update;;199.53190000000000736690708436071872711181640625
1712488314;Update;;199.530900000000002592059900052845478057861328125
1712488316;Update;;199.530900000000002592059900052845478057861328125
1712488318;Update;;199.530900000000002592059900052845478057861328125
1712488320;Update;;199.495800000000002683009370230138301849365234375
1712488322;Update;;199.495800000000002683009370230138301849365234375
1712488324;Update;;199.495800000000002683009370230138301849365234375
1712488326;Update;;199.508299999999991314325598068535327911376953125
1712488328;Update;;199.508299999999991314325598068535327911376953125
1712488330;Update;;199.532000000000010686562745831906795501708984375
1712488332;Update;;199.532000000000010686562745831906795501708984375
1712488334;Update;;199.532000000000010686562745831906795501708984375
1712488336;Update;;199.534999999999996589394868351519107818603515625
1712488338;Update;;199.534999999999996589394868351519107818603515625
1712488340;Update;;199.534999999999996589394868351519107818603515625
1712488342;Update;;199.5421000000000049112713895738124847412109375
1712488344;Update;;199.5421000000000049112713895738124847412109375
1712488346;Update;;199.5421000000000049112713895738124847412109375
1712488348;Update;;199.541300000000006775735528208315372467041015625
1712488350;Update;;199.541300000000006775735528208315372467041015625
1712488352;Update;;199.53890000000001236912794411182403564453125
1712488354;Update;;199.53890000000001236912794411182403564453125
1712488356;Update;;199.53890000000001236912794411182403564453125
1712488358;Update;;199.536799999999999499777914024889469146728515625
1712488360;Update;;199.536799999999999499777914024889469146728515625
1712488362;Update;;199.536799999999999499777914024889469146728515625
1712488364;Update;;199.53890000000001236912794411182403564453125
1712488366;Update;;199.53890000000001236912794411182403564453125
1712488368;Update;;199.542000000000001591615728102624416351318359375
1712488370;Update;;199.542000000000001591615728102624416351318359375
1712488372;Update;;199.542000000000001591615728102624416351318359375
1712488374;Update;;199.5348999999999932697392068803310394287109375
1712488376;Update;;199.5348999999999932697392068803310394287109375
1712488378;Update;;199.5348999999999932697392068803310394287109375
1712488380;Update;;199.536799999999999499777914024889469146728515625
1712488382;Update;;199.536799999999999499777914024889469146728515625
1712488384;Update;;199.5348999999999932697392068803310394287109375
1712488389;Update;;199.5348999999999932697392068803310394287109375
1712488389;Mantain;Based on the current indicators, including RSI, MACD, moving averages, Bollinger Bands, and Fibonacci retracement, the overall trend is still showing potential for a long position. The RSI is in a neutral zone, the MACD is showing bullish momentum, the moving averages are trending upwards, the Bollinger Bands are widening, and the Fibonacci retracement is indicating an uptrend. Therefore, it is recommended to maintain the current long position.;199.530000000000001136868377216160297393798828125
1712488390;Update;;199.536799999999999499777914024889469146728515625
1712488390;Update;;199.536799999999999499777914024889469146728515625
1712488392;Update;;199.536799999999999499777914024889469146728515625
1712488394;Update;;199.536799999999999499777914024889469146728515625
1712488396;Update;;199.53870000000000572981662116944789886474609375
1712488398;Update;;199.53870000000000572981662116944789886474609375
1712488400;Update;;199.53870000000000572981662116944789886474609375
1712488402;Update;;199.545299999999997453414835035800933837890625
1712488404;Update;;199.545299999999997453414835035800933837890625
1712488406;Update;;199.524300000000010868461686186492443084716796875
1712488408;Update;;199.524300000000010868461686186492443084716796875
